law_dong_code,sigungu_code,district,dong,address,lot_no,road_name,building_name,housing_type,transaction_ym,area_m2,floor,built_year,source_file,transaction_type,price
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,709-1,강서로47다길 25,아이디주택,연립다세대,2025-11,39.31,4,2017.0,(서울)(251017-251116)연립다세대(매매)_실거래가_20260517221623.csv,매매,340000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,710-30,강서로47다길 48-10,더클래식,연립다세대,2025-11,34.2,3,2017.0,(서울)(251017-251116)연립다세대(매매)_실거래가_20260517221623.csv,매매,235000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,717-19,강서로 279-71,일신맨션10차,연립다세대,2025-11,36.72,4,1996.0,(서울)(251017-251116)연립다세대(매매)_실거래가_20260517221623.csv,매매,160000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,671-20,우장산로6길 38-12,가나아델리움,연립다세대,2025-12,39.3,5,2016.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,340000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,704-17,우장산로2길 57-4,리치펠리스,연립다세대,2025-12,33.27,2,2015.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,285000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,717-21,강서로45라길 44,가나아델리움(717-21),연립다세대,2025-12,44.86,3,2015.0,(서울)(251117-251216)연립다세대(매매)_실거래가_20260517221637.csv,매매,368000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,674-12,우장산로8길 58-7,청솔리더스빌,연립다세대,2025-12,50.14,3,2002.0,(서울)(251117-251216)연립다세대(매매)_실거래가_20260517221637.csv,매매,223000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,693-1,강서로45길 147,우성아트빌5차B동,연립다세대,2026-01,37.51,5,2013.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,230000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,745,수명로2길 108,마곡수명산파크8단지,연립다세대,2026-01,84.53,3,2006.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,1050000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,716-33,강서로45라길 43-6,대림힐탑,연립다세대,2026-01,55.29,2,2010.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,247000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,687-10,강서로47라길 15,우성아트빌3차,연립다세대,2026-01,49.24,2,2012.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,320000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,710-30,강서로47다길 48-10,더클래식,연립다세대,2026-01,34.2,3,2017.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,235000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,670-31,우장산로 18-13,현대하이츠빌라,연립다세대,2026-01,43.68,3,1996.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,202000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,710-11,강서로45라길 55-16,여원스위트빌,연립다세대,2026-01,56.68,4,2003.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,318000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,762,강서로50길 34,신세계플러스,연립다세대,2026-01,36.58,2,2020.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,320000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,671-10,우장산로4길 19,"아이디움(101,102동)",연립다세대,2026-01,38.82,5,2014.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,295000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,671-49,우장산로 24-9,GF하이츠A동,연립다세대,2026-01,78.09,2,2001.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,412000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,718-16,강서로 279-49,선우베스트빌나동,연립다세대,2026-01,48.45,2,2002.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,267000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,718-2,강서로 279-31,퀸즈하우스,연립다세대,2026-01,29.66,2,2019.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,250000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,711-16,강서로47라길 64,우영채움빌,연립다세대,2026-01,28.0,5,2019.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,195000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,699-2,강서로47길 25-6,우성쉐르빌,연립다세대,2026-01,37.26,3,2011.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,200000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,674-12,우장산로8길 58-7,청솔리더스빌,연립다세대,2026-01,54.14,1,2002.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,240000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,709-42,강서로45라길 65-7,명진아트빌라다동,연립다세대,2026-01,37.02,3,1991.0,(서울)(251217-260116)연립다세대(매매)_실거래가_20260517221649.csv,매매,186000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,695-5,강서로47라길 38,"청솔펠리체101동,102동,103동,105동",연립다세대,2026-02,30.02,3,2016.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,215000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,674-2,우장산로4길 43,청솔리더스빌103,연립다세대,2026-02,73.75,1,2002.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,170000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,694-17,강서로45길 132-3,로즈빌(694-17),연립다세대,2026-02,50.4,2,2004.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,260000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,709-4,강서로47가길 20-15,천우그린빌,연립다세대,2026-02,68.18,2,2000.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,290000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,684-6,공항대로36가길 23-66,승석하이츠빌라,연립다세대,2026-02,63.67,2,1996.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,210000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,703-4,우장산로2길 57-3,킹스타운,연립다세대,2026-02,32.79,6,2015.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,178000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,710-26,강서로47다길 48-24,한신주아빌,연립다세대,2026-02,29.75,2,2018.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,210000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,695-10,강서로47마길 51,대건주택,연립다세대,2026-02,55.44,3,2003.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,283000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,695-3,강서로47라길 36,흥양훼미리B동,연립다세대,2026-02,78.43,2,2004.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,380000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,692-7,강서로47바길 46,우성아트빌,연립다세대,2026-02,24.05,3,2013.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,157000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,714-10,강서로45길 77,동광빌라AB동,연립다세대,2026-02,106.5,3,1997.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,450000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,706-7,강서로46길 39-6,스페이스빌(706-7),연립다세대,2026-02,36.65,3,2016.0,(서울)(260117-260216)연립다세대(매매)_실거래가_20260517221712.csv,매매,315000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,688-3,강서로47길 87,제이드아트빌,연립다세대,2026-03,76.44,4,2002.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,330000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,687-13,강서로47라길 27,세명그린빌,연립다세대,2026-03,54.06,2,2011.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,330000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,674-12,우장산로8길 58-7,청솔리더스빌,연립다세대,2026-03,54.14,-1,2002.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,105000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,650-7,강서로52길 82,세명더클래스,연립다세대,2026-03,27.59,4,2018.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,268000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,721,강서로45나길 19-21,한전주택,연립다세대,2026-03,80.53,3,1995.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,330000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,745,수명로2길 108,마곡수명산파크8단지,연립다세대,2026-03,84.53,4,2006.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,1050000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,671-18,우장산로6길 34,스위트하우스1동,연립다세대,2026-03,74.23,1,2002.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,210000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,651-6,강서로52길 64,아데나캐슬101동,연립다세대,2026-03,37.59,3,2015.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,285000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,694-13,강서로45길 132,로얄파크빌,연립다세대,2026-03,43.71,4,2002.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,180000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,671-10,우장산로4길 19,"아이디움(101,102동)",연립다세대,2026-03,39.33,3,2014.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,249000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,700-2,강서로47나길 13,유진소르베,연립다세대,2026-03,36.97,5,2011.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,280000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,681-14,공항대로36가길 33,다솜빌라트,연립다세대,2026-03,51.58,2,2011.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,287000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,673-5,우장산로8길 41,올림푸스,연립다세대,2026-03,50.08,2,2009.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,325000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,710-28,강서로47다길 48-18,"한신위너스(710-28,29)",연립다세대,2026-03,44.5,3,2018.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,275000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,694-13,강서로45길 132,로얄파크빌,연립다세대,2026-03,43.71,3,2002.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,227000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,695-15,강서로47라길 42,시크릿하우스,연립다세대,2026-03,53.96,5,2011.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,140000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,670-45,우장산로2길 21-17,유진소르베(670-45),연립다세대,2026-03,37.33,3,2012.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,275000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,695-5,강서로47라길 38,"청솔펠리체101동,102동,103동,105동",연립다세대,2026-03,41.28,3,2016.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,232000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,697-4,강서로47다길 10-7,호수빌라,연립다세대,2026-03,56.56,1,2000.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,250000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,711-19,강서로47라길 66-3,청솔수아트빌A동,연립다세대,2026-03,56.66,4,2008.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,200000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,745,수명로2길 108,마곡수명산파크8단지,연립다세대,2026-03,84.53,2,2006.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,998000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,704-17,우장산로2길 57-4,리치펠리스,연립다세대,2026-03,33.27,3,2015.0,(서울)(260217-260316)연립다세대(매매)_실거래가_20260517221725.csv,매매,280000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,711-19,강서로47라길 66-3,청솔수아트빌A동,연립다세대,2026-04,56.66,4,2008.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,193000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,682-9,공항대로36가길 38,명덕아트빌라,연립다세대,2026-04,40.76,2,1992.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,180000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,695-12,강서로47라길 48-16,샬롬타워,연립다세대,2026-04,58.36,2,1997.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,215000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,745,수명로2길 108,마곡수명산파크8단지,연립다세대,2026-04,84.53,2,2006.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,1020000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,695-5,강서로47라길 38,"청솔펠리체101동,102동,103동,105동",연립다세대,2026-04,41.49,6,2016.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,310000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,674-4,강서로48길 49,태영아트빌A동,연립다세대,2026-04,66.9,4,2002.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,370000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,717-9,강서로 279-81,선일빌라,연립다세대,2026-04,57.18,2,1990.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,290000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,717-21,강서로45라길 44,가나아델리움(717-21),연립다세대,2026-04,40.74,5,2015.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,350000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,703-6,강서로48길 16,로얄하우스(703-6),연립다세대,2026-04,28.77,4,2015.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,215000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,670-33,우장산로2길 15-4,문성하이츠빌라,연립다세대,2026-04,56.34,-1,1995.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,80000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,718-19,강서로 279-55,제이에스아이디움,연립다세대,2026-04,55.05,3,2018.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,475000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,718-19,강서로 279-55,제이에스아이디움,연립다세대,2026-04,51.66,3,2018.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,400000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,708-21,강서로47나길 33,시원아트빌(708-21),연립다세대,2026-04,39.94,3,2001.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,205000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,702-18,우장산로2길 60,까사지오casagio,연립다세대,2026-04,59.78,4,2018.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,398000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,709-10,강서로47나길 34,스페이스빌,연립다세대,2026-04,40.2,7,2018.0,(서울)(260317-260416)연립다세대(매매)_실거래가_20260517221739.csv,매매,363000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,705-6,우장산로4길 57-1,우성쉐르빌(705-6),연립다세대,2026-05,43.82,4,2012.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,273000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,704-17,우장산로2길 57-4,리치펠리스,연립다세대,2026-05,37.23,5,2015.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,292000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,704-18,우장산로2길 57-6,아이디움103동,연립다세대,2026-05,36.2,3,2014.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,238000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,745,수명로2길 108,마곡수명산파크8단지,연립다세대,2026-05,84.53,2,2006.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,1005000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,687-19,강서로47길 61-28,호수맨션,연립다세대,2026-05,81.4,3,2001.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,410000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,721,강서로45나길 19-21,한전주택,연립다세대,2026-05,80.53,4,1995.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,318000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,710-54,강서로47다길 42-16,온세그랑빌,연립다세대,2026-05,54.78,2,2007.0,(서울)(260417-260516)연립다세대(매매)_실거래가_20260517221753.csv,매매,275000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,647,강서로52길 43,DH647,오피스텔,2025-07,58.18,4,2023.0,(서울)(250617-250716)오피스텔(매매)_실거래가_20260518012421.csv,매매,906000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,702-4,강서로 294,더 자하,오피스텔,2025-11,27.39,3,2022.0,(서울)(251117-251216)오피스텔(매매)_실거래가_20260518012528.csv,매매,454000000
1150010600,11500,강서구,내발산동,서울특별시 강서구 내발산동,702-4,강서로 294,더 자하,오피스텔,2025-12,25.95,4,2022.0,(서울)(251117-251216)오피스텔(매매)_실거래가_20260518012528.csv,매매,438000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,6**,화곡로66길,,다가구,2025-07,270.9,0,1983.0,(서울)(250717-250816)단독다가구(매매)_실거래가_20260517222442.csv,매매,1125000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,5**,등촌로55길,,다가구,2025-07,162.08,0,1976.0,(서울)(250617-250716)단독다가구(매매)_실거래가_20260517222426.csv,매매,1580000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,6**,화곡로66길,,다가구,2025-10,270.9,0,1983.0,(서울)(251017-251116)단독다가구(매매)_실거래가_20260517222518.csv,매매,1125000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,6**,화곡로64길,,다가구,2025-10,168.31,0,1983.0,(서울)(250917-251016)단독다가구(매매)_실거래가_20260517222506.csv,매매,1500000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,3**,등촌로51나길,,다가구,2026-01,325.59,0,1993.0,(서울)(251217-260116)단독다가구(매매)_실거래가_20260517222546.csv,매매,1300000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,3**,공항대로58나길,,다가구,2026-02,192.21,0,1990.0,(서울)(260117-260216)단독다가구(매매)_실거래가_20260517222559.csv,매매,705000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,5**,등촌로55길,,다가구,2026-04,312.48,0,1984.0,(서울)(260317-260416)단독다가구(매매)_실거래가_20260517222623.csv,매매,4235000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,691-3,강서로56나길 110,부영,아파트,2025-05,80.64,3,1994.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,910000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,638,공항대로45길 68-6,서광등촌마을아파트,아파트,2025-05,84.93,15,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,890000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,701,공항대로 351-21,"진로,미주아파트",아파트,2025-05,84.96,2,1994.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,820000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,688,강서로56나길 37,주공3,아파트,2025-05,37.67,2,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,560000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,687,강서로68길 36,"등촌1,2단지주공아파트",아파트,2025-05,41.85,10,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,570000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,694,공항대로39길 100,대림,아파트,2025-05,89.975,13,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1070000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,628-15,화곡로68길 33,등촌라인(조합),아파트,2025-05,59.91,20,1997.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,720000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,688,강서로56나길 37,주공3,아파트,2025-05,37.67,2,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,575000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,715,등촌로 163,등촌동아이파크,아파트,2025-05,84.9958,12,2004.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1050000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,715,등촌로 163,등촌동아이파크,아파트,2025-05,84.9958,10,2004.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1000000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,630-3,화곡로68길 115,우성,아파트,2025-05,66.9,6,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,645000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,702,화곡로63가길 71,주공10,아파트,2025-05,58.14,6,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,800000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,702,화곡로63가길 71,주공10,아파트,2025-05,37.67,10,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,592000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,726,공항대로45길 15,가양역두산위브,아파트,2025-05,59.98,10,2022.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,940000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,660-5,화곡로61길 49,삼성,아파트,2025-05,83.8,2,2003.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,470000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,702,화곡로63가길 71,주공10,아파트,2025-05,58.14,12,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,770000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,702,화곡로63가길 71,주공10,아파트,2025-05,58.14,9,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,760000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,707,공항대로43길 104,"등촌7,8단지주공아파트",아파트,2025-05,41.85,15,1994.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,590000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,638,공항대로45길 68-6,서광등촌마을아파트,아파트,2025-05,84.93,4,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,880000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,715,등촌로 163,등촌동아이파크,아파트,2025-05,165.8299,13,2004.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1273000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,687,강서로68길 36,"등촌1,2단지주공아파트",아파트,2025-05,41.85,2,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,515000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,702,화곡로63가길 71,주공10,아파트,2025-05,58.14,6,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,760000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,691-3,강서로56나길 110,부영,아파트,2025-05,80.64,10,1994.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,910000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,691-3,강서로56나길 110,부영,아파트,2025-05,80.64,2,1994.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,925000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,695,공항대로39길 74,주공5,아파트,2025-05,58.14,10,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,793500000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,701,공항대로 351-21,"진로,미주아파트",아파트,2025-05,84.96,13,1994.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,910000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,654-79,공항대로51길 23,풍성애뜨란아파트,아파트,2025-05,46.19,7,2016.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,355000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,653-13,공항대로 461-45,우당,아파트,2025-05,84.86,1,1997.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,510000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,653-13,공항대로 461-45,우당,아파트,2025-05,84.86,1,1997.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,510000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,688,강서로56나길 37,주공3,아파트,2025-05,58.14,11,1995.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,810000000
1150010200,11500,강서구,등촌동,서울특별시 강서구 등촌동,726,공항대로45길 15,가양역두산위브,아파트,2025-05,59.98,13,2022.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,940000000
